Link,Price,Price per m2,Square,Floor,Floors,Rooms,Is Apartment?,Year,Time to metro,Okrug,District
https://www.cian.ru/sale/flat/300679679/,18130959,197505,91.8,8,11,3,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300679728/,16504230,218889,75.4,17,25,3,False,2026,25,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301047193/,9709900,219681,44.2,6,25,1,False,2026,25,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301328013/,11109522,228591,48.6,14,25,2,False,2026,25,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/298039379/,12511620,220275,56.8,5,25,2,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300193637/,13483973,255960,52.68,9,14,2,True,2026,5,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301582412/,16101360,201267,80,2,11,3,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301582420/,8002605,244728,32.7,2,25,1,False,2026,25,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300193582/,6775593,259900,26.07,6,14,0,True,2026,5,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/300544060/,9326600,324969,28.7,9,15,1,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301119738/,9200000,173585,53,12,17,2,False,1993,12,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300544092/,12397500,291706,42.5,2,14,1,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300475447/,9500000,202128,47,5,9,2,False,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/300776288/,13600000,226667,60,3,14,2,False,2023,13,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/298429955/,9300000,238462,39,19,22,1,False,1992,14,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300544063/,16840400,286401,58.8,8,15,2,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301059204/,14000000,259259,54,10,16,2,False,2005,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299255298/,12700000,240987,52.7,19,22,2,False,1977,7,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/298660421/,12200000,259574,47,10,16,1,False,2003,3,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/294980926/,11700000,277251,42.2,16,16,2,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301055562/,12300000,212435,57.9,3,17,2,False,2007,12,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/297725571/,12400000,240777,51.5,8,16,2,False,1975,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/285289276/,6045000,186000,32.5,5,7,1,True,2024,25,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299737992/,8990000,191277,47,4,12,2,False,1966,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300544061/,15963400,296717,53.8,10,15,2,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/297857328/,12100000,245436,49.3,5,22,2,False,1987,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/300972909/,9614900,323734,29.7,2,14,1,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299432507/,12800000,304762,42,13,17,1,False,2014,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301856054/,8700000,228947,38,5,14,2,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301851575/,10780000,282940,38.1,4,14,2,False,1967,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301847730/,70000000,508721,137.6,13,17,4,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838359/,11549990,204787,56.4,4,9,2,False,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838358/,10249990,258838,39.6,8,15,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301838357/,11149999,261124,42.7,7,11,1,False,2022,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301832146/,26000000,254902,102,2,12,4,False,2006,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301825784/,11000000,309859,35.5,12,14,1,False,2018,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301822516/,8000000,231884,34.5,12,22,1,False,1987,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301813441/,10200000,229213,44.5,1,9,2,False,1973,19,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301809419/,8499999,224868,37.8,13,17,1,False,1973,19,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301804344/,3300000,82500,40/31/7,5,14,1,True,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301803576/,8400000,254545,33,3,9,1,False,1966,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301786091/,13000000,247619,52.5,13,16,2,False,1966,16,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301786089/,8400000,212658,39.5,13,14,1,False,1991,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301779153/,79000000,420436,187.9,1,8,5,False,1991,10,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301776811/,84999000,514833,165.1,11,12,5,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301772710/,9500000,250000,38,11,11,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301771967/,8800000,255072,34.5,20,22,1,False,1985,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301763637/,11000000,311615,35.3,11,14,1,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301761642/,18000000,243243,74,8,9,3,False,1999,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301741973/,12666277,229878,55.1,4,25,2,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301735940/,9300000,244737,38,7,13,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301734445/,9400000,254054,37,2,17,1,False,2008,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301734443/,13800000,216641,63.7,2,14,3,False,1989,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301856054/,8700000,228947,38,5,14,2,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301851575/,10780000,282940,38.1,4,14,2,False,1967,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301847730/,70000000,508721,137.6,13,17,4,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838359/,11549990,204787,56.4,4,9,2,False,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838358/,10249990,258838,39.6,8,15,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301838357/,11149999,261124,42.7,7,11,1,False,2022,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301832146/,26000000,254902,102,2,12,4,False,2006,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301825784/,11000000,309859,35.5,12,14,1,False,2018,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301822516/,8000000,231884,34.5,12,22,1,False,1987,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301813441/,10200000,229213,44.5,1,9,2,False,1973,19,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301809419/,8499999,224868,37.8,13,17,1,False,1973,19,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301804344/,3300000,82500,40/31/7,5,14,1,True,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301803576/,8400000,254545,33,3,9,1,False,1966,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301786091/,13000000,247619,52.5,13,16,2,False,1966,16,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301786089/,8400000,212658,39.5,13,14,1,False,1991,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301779153/,79000000,420436,187.9,1,8,5,False,1991,10,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301776811/,84999000,514833,165.1,11,12,5,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301772710/,9500000,250000,38,11,11,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301771967/,8800000,255072,34.5,20,22,1,False,1985,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301763637/,11000000,311615,35.3,11,14,1,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301761642/,18000000,243243,74,8,9,3,False,1999,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301741973/,12666277,229878,55.1,4,25,2,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301735940/,9300000,244737,38,7,13,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301734445/,9400000,254054,37,2,17,1,False,2008,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301734443/,13800000,216641,63.7,2,14,3,False,1989,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301856054/,8700000,228947,38,5,14,2,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301851575/,10780000,282940,38.1,4,14,2,False,1967,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301847730/,70000000,508721,137.6,13,17,4,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838359/,11549990,204787,56.4,4,9,2,False,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838358/,10249990,258838,39.6,8,15,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301838357/,11149999,261124,42.7,7,11,1,False,2022,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301832146/,26000000,254902,102,2,12,4,False,2006,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301825784/,11000000,309859,35.5,12,14,1,False,2018,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301822516/,8000000,231884,34.5,12,22,1,False,1987,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301813441/,10200000,229213,44.5,1,9,2,False,1973,19,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301809419/,8499999,224868,37.8,13,17,1,False,1973,19,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301804344/,3300000,82500,40/31/7,5,14,1,True,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301803576/,8400000,254545,33,3,9,1,False,1966,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301786091/,13000000,247619,52.5,13,16,2,False,1966,16,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301786089/,8400000,212658,39.5,13,14,1,False,1991,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301779153/,79000000,420436,187.9,1,8,5,False,1991,10,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301776811/,84999000,514833,165.1,11,12,5,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301772710/,9500000,250000,38,11,11,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301771967/,8800000,255072,34.5,20,22,1,False,1985,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301763637/,11000000,311615,35.3,11,14,1,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301761642/,18000000,243243,74,8,9,3,False,1999,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301741973/,12666277,229878,55.1,4,25,2,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301735940/,9300000,244737,38,7,13,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301734445/,9400000,254054,37,2,17,1,False,2008,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301734443/,13800000,216641,63.7,2,14,3,False,1989,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301856054/,8700000,228947,38,5,14,2,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301851575/,10780000,282940,38.1,4,14,2,False,1967,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301847730/,70000000,508721,137.6,13,17,4,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838359/,11549990,204787,56.4,4,9,2,False,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838358/,10249990,258838,39.6,8,15,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301838357/,11149999,261124,42.7,7,11,1,False,2022,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301832146/,26000000,254902,102,2,12,4,False,2006,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301825784/,11000000,309859,35.5,12,14,1,False,2018,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301822516/,8000000,231884,34.5,12,22,1,False,1987,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301813441/,10200000,229213,44.5,1,9,2,False,1973,19,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301809419/,8499999,224868,37.8,13,17,1,False,1973,19,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301804344/,3300000,82500,40/31/7,5,14,1,True,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301803576/,8400000,254545,33,3,9,1,False,1966,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301786091/,13000000,247619,52.5,13,16,2,False,1966,16,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301786089/,8400000,212658,39.5,13,14,1,False,1991,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301779153/,79000000,420436,187.9,1,8,5,False,1991,10,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301776811/,84999000,514833,165.1,11,12,5,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301772710/,9500000,250000,38,11,11,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301771967/,8800000,255072,34.5,20,22,1,False,1985,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301763637/,11000000,311615,35.3,11,14,1,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301761642/,18000000,243243,74,8,9,3,False,1999,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301741973/,12666277,229878,55.1,4,25,2,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301735940/,9300000,244737,38,7,13,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301734445/,9400000,254054,37,2,17,1,False,2008,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301734443/,13800000,216641,63.7,2,14,3,False,1989,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301856054/,8700000,228947,38,5,14,2,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301851575/,10780000,282940,38.1,4,14,2,False,1967,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301847730/,70000000,508721,137.6,13,17,4,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838359/,11549990,204787,56.4,4,9,2,False,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301838358/,10249990,258838,39.6,8,15,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301838357/,11149999,261124,42.7,7,11,1,False,2022,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301832146/,26000000,254902,102,2,12,4,False,2006,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301825784/,11000000,309859,35.5,12,14,1,False,2018,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301822516/,8000000,231884,34.5,12,22,1,False,1987,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301813441/,10200000,229213,44.5,1,9,2,False,1973,19,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301809419/,8499999,224868,37.8,13,17,1,False,1973,19,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301804344/,3300000,82500,40/31/7,5,14,1,True,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301803576/,8400000,254545,33,3,9,1,False,1966,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301786091/,13000000,247619,52.5,13,16,2,False,1966,16,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301786089/,8400000,212658,39.5,13,14,1,False,1991,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301779153/,79000000,420436,187.9,1,8,5,False,1991,10,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301776811/,84999000,514833,165.1,11,12,5,False,2011,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301772710/,9500000,250000,38,11,11,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301771967/,8800000,255072,34.5,20,22,1,False,1985,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301763637/,11000000,311615,35.3,11,14,1,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301761642/,18000000,243243,74,8,9,3,False,1999,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301741973/,12666277,229878,55.1,4,25,2,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301735940/,9300000,244737,38,7,13,1,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301734445/,9400000,254054,37,2,17,1,False,2008,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301734443/,13800000,216641,63.7,2,14,3,False,1989,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301856054/,8700000,228947,38,5,14,2,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301851575/,10780000,282940,38.1,4,14,2,False,1967,6,ЗелАО,р-н Савёлки
